roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out,holedis_yards
88803,1593967,5,5126012,5,4,1,1,0.3333333333333333
88803,1593972,10,5126016,4,4,100,1,33.333333333333336
88803,1593973,11,5126019,3,4,40,2,13.333333333333334
88803,1593973,11,5126020,4,4,2,1,0.6666666666666666
88806,1594017,1,5126134,4,4,40,3,13.333333333333334
88806,1594017,1,5126135,5,4,12,2,4.0
88806,1594017,1,5126136,6,4,1,1,0.3333333333333333
88806,1594018,2,5126141,5,4,30,1,10.0
88806,1594019,3,5126144,3,4,45,3,15.0
88806,1594019,3,5126145,4,4,8,2,2.6666666666666665
88806,1594019,3,5126146,5,4,2,1,0.6666666666666666
88806,1594020,4,5126148,2,4,28,2,9.333333333333334
88806,1594020,4,5126149,3,4,1,1,0.3333333333333333
88806,1594021,5,5126152,3,4,25,2,8.333333333333334
88806,1594021,5,5126153,4,4,2,1,0.6666666666666666
88806,1594022,6,5126157,4,4,8,1,2.6666666666666665
88806,1594023,7,5126161,4,4,10,2,3.3333333333333335
88806,1594023,7,5126162,5,4,4,1,1.3333333333333333
88806,1594024,8,5126167,5,4,4,1,1.3333333333333333
88806,1594025,9,5126172,5,4,12,2,4.0
88806,1594025,9,5126173,6,4,1,1,0.3333333333333333
88806,1594026,10,5126177,4,4,2,1,0.6666666666666666
88806,1594027,11,5126180,3,4,11,2,3.6666666666666665
88806,1594027,11,5126181,4,4,3,1,1.0
88806,1594028,12,5126185,4,4,26,2,8.666666666666666
88806,1594028,12,5126186,5,4,1,1,0.3333333333333333
88806,1594029,13,5126189,3,4,8,2,2.6666666666666665
88806,1594029,13,5126190,4,4,1,1,0.3333333333333333
88806,1594030,14,5126193,3,4,10,2,3.3333333333333335
88806,1594030,14,5126194,4,4,2,1,0.6666666666666666
88806,1594031,15,5126197,3,4,2,1,0.6666666666666666
88806,1594032,16,5126200,3,4,1,1,0.3333333333333333
88806,1594033,17,5126202,2,4,24,2,8.0
88806,1594033,17,5126203,3,4,2,1,0.6666666666666666
88806,1594034,18,5126207,4,4,8,1,2.6666666666666665
88880,1595349,1,5130768,4,4,3,1,1.0
88880,1595350,2,5130772,3,4,15,2,5.0
88880,1595350,2,5130773,4,4,1,1,0.3333333333333333
88880,1595351,3,5130777,4,4,3,1,1.0
88880,1595352,4,5130779,2,4,25,2,8.333333333333334
88880,1595352,4,5130780,3,4,2,1,0.6666666666666666
88880,1595353,5,5130785,5,4,18,2,6.0
88880,1595353,5,5130786,6,4,2,1,0.6666666666666666
88880,1595354,6,5130789,3,4,12,2,4.0
88880,1595354,6,5130790,4,4,1,1,0.3333333333333333
88880,1595355,7,5130792,2,4,30,2,10.0
88880,1595355,7,5130793,3,4,2,1,0.6666666666666666
88880,1595356,8,5130796,3,4,40,3,13.333333333333334
88880,1595356,8,5130797,4,4,6,2,2.0
88880,1595356,8,5130798,5,4,1,1,0.3333333333333333
88880,1595357,9,5130803,5,4,15,2,5.0
88880,1595357,9,5130804,6,4,1,1,0.3333333333333333
88880,1595358,10,5130807,3,4,35,3,11.666666666666666
88880,1595358,10,5130808,4,4,5,2,1.6666666666666667
88880,1595358,10,5130809,5,4,1,1,0.3333333333333333
88880,1595359,11,5130813,4,4,25,2,8.333333333333334
88880,1595359,11,5130814,5,4,2,1,0.6666666666666666
88880,1595360,12,5130818,4,4,7,2,2.3333333333333335
88880,1595360,12,5130819,5,4,1,1,0.3333333333333333
88880,1595361,13,5130822,3,4,15,2,5.0
88880,1595361,13,5130823,4,4,1,1,0.3333333333333333
88880,1595362,14,5130826,3,4,18,2,6.0
88880,1595362,14,5130827,4,4,3,1,1.0
88880,1595363,15,5130829,2,4,55,2,18.333333333333332
88880,1595363,15,5130830,3,4,6,1,2.0
88880,1595364,16,5130835,5,4,30,3,10.0
88880,1595364,16,5130836,6,4,6,2,2.0
88880,1595364,16,5130837,7,4,1,1,0.3333333333333333
88880,1595365,17,5130839,2,4,40,3,13.333333333333334
88880,1595365,17,5130840,3,4,8,2,2.6666666666666665
88880,1595365,17,5130841,4,4,1,1,0.3333333333333333
88880,1595366,18,5130844,3,4,10,1,3.3333333333333335
89075,1598859,1,5142886,4,4,15,2,5.0
89075,1598859,1,5142887,5,4,1,1,0.3333333333333333
89075,1598860,2,5142890,3,4,6,2,2.0
89075,1598860,2,5142891,4,4,1,1,0.3333333333333333
89075,1598861,3,5142894,3,4,25,2,8.333333333333334
89075,1598861,3,5142895,4,4,2,1,0.6666666666666666
89075,1598862,4,5142899,4,4,11,2,3.6666666666666665
89075,1598862,4,5142900,5,4,1,1,0.3333333333333333
89075,1598863,5,5142904,4,4,5,1,1.6666666666666667
89075,1598864,6,5142906,2,4,24,2,8.0
89075,1598864,6,5142907,3,4,1,1,0.3333333333333333
89075,1598865,7,5142910,3,4,30,2,10.0
89075,1598865,7,5142911,4,4,7,1,2.3333333333333335
89075,1598866,8,5142913,2,4,36,2,12.0
89075,1598866,8,5142914,3,4,1,1,0.3333333333333333
89075,1598867,9,5142917,3,4,20,2,6.666666666666667
89075,1598867,9,5142918,4,4,1,1,0.3333333333333333
89075,1598868,10,5142921,3,4,21,2,7.0
89075,1598868,10,5142922,4,4,1,1,0.3333333333333333
89075,1598869,11,5142926,4,4,4,1,1.3333333333333333
89075,1598870,12,5142929,3,4,24,2,8.0
89075,1598870,12,5142930,4,4,2,1,0.6666666666666666
89075,1598871,13,5142932,2,4,16,2,5.333333333333333
89075,1598871,13,5142933,3,4,1,1,0.3333333333333333
89075,1598872,14,5142937,4,4,10,1,3.3333333333333335
89075,1598873,15,5142941,4,4,18,2,6.0
89075,1598873,15,5142942,5,4,1,1,0.3333333333333333
89075,1598874,16,5142945,3,4,12,2,4.0
89075,1598874,16,5142946,4,4,1,1,0.3333333333333333
89075,1598875,17,5142950,4,4,22,2,7.333333333333333
89075,1598875,17,5142951,5,4,2,1,0.6666666666666666
89075,1598876,18,5142955,4,4,10,1,3.3333333333333335
89076,1598877,1,5142960,5,4,3,1,1.0
89076,1598878,2,5142964,4,4,4,1,1.3333333333333333
89076,1598879,3,5142968,4,4,8,1,2.6666666666666665
89076,1598880,4,5142970,2,4,24,2,8.0
89076,1598880,4,5142971,3,4,1,1,0.3333333333333333
89076,1598881,5,5142975,4,4,6,2,2.0
89076,1598881,5,5142976,5,4,2,1,0.6666666666666666
89076,1598882,6,5142980,4,4,3,2,1.0
89076,1598882,6,5142981,5,4,1,1,0.3333333333333333
89076,1598885,9,5142996,4,4,2,1,0.6666666666666666
89076,1598886,10,5143000,4,4,18,2,6.0
89076,1598886,10,5143001,5,4,2,1,0.6666666666666666
89076,1598887,11,5143004,3,4,24,2,8.0
89076,1598887,11,5143005,4,4,2,1,0.6666666666666666
89076,1598888,12,5143010,5,4,1,1,0.3333333333333333
89076,1598889,13,5143013,3,4,3,1,1.0
89076,1598890,14,5143016,3,4,1,1,0.3333333333333333
89076,1598891,15,5143019,3,4,1,1,0.3333333333333333
89076,1598892,16,5143022,3,4,40,2,13.333333333333334
89076,1598892,16,5143023,4,4,3,1,1.0
89076,1598893,17,5143025,2,4,25,2,8.333333333333334
89076,1598893,17,5143026,3,4,1,1,0.3333333333333333
89076,1598894,18,5143030,4,4,5,2,1.6666666666666667
89076,1598894,18,5143031,5,4,1,1,0.3333333333333333
89303,1602963,1,5157382,3,4,10,3,3.3333333333333335
89303,1602963,1,5157383,4,4,3,2,1.0
89303,1602963,1,5157384,5,4,1,1,0.3333333333333333
89303,1602964,2,5157389,5,4,20,3,6.666666666666667
89303,1602964,2,5157390,6,4,10,2,3.3333333333333335
89303,1602964,2,5157391,7,4,1,1,0.3333333333333333
89303,1602965,3,5157393,2,4,20,2,6.666666666666667
89303,1602965,3,5157394,3,4,1,1,0.3333333333333333
89303,1602966,4,5157398,4,4,4,1,1.3333333333333333
89303,1602967,5,5157403,4,4,9,3,3.0
89303,1602967,5,5157404,5,4,3,2,1.0
89303,1602967,5,5157405,6,4,1,1,0.3333333333333333
89303,1602968,6,5157408,3,4,14,2,4.666666666666667
89303,1602968,6,5157409,4,4,1,1,0.3333333333333333
89303,1602969,7,5157412,3,4,5,2,1.6666666666666667
89303,1602969,7,5157413,4,4,1,1,0.3333333333333333
89303,1602970,8,5157417,4,4,13,2,4.333333333333333
89303,1602970,8,5157418,5,4,1,1,0.3333333333333333
89303,1602971,9,5157422,3,4,10,2,3.3333333333333335
89303,1602971,9,5157423,4,4,1,1,0.3333333333333333
89303,1602972,10,5157426,3,4,30,4,10.0
89303,1602972,10,5157427,4,4,15,3,5.0
89303,1602972,10,5157428,5,4,5,2,1.6666666666666667
89303,1602972,10,5157429,6,4,1,1,0.3333333333333333
89303,1602973,11,5157433,4,4,5,2,1.6666666666666667
89303,1602973,11,5157434,5,4,1,1,0.3333333333333333
89303,1602974,12,5157439,5,4,5,1,1.6666666666666667
89303,1602975,13,5157443,4,4,15,3,5.0
89303,1602975,13,5157444,5,4,3,2,1.0
89303,1602975,13,5157445,6,4,1,1,0.3333333333333333
89303,1602976,14,5157450,4,4,2,1,0.6666666666666666
89303,1602977,15,5157452,2,4,40,3,13.333333333333334
89303,1602977,15,5157453,3,4,3,2,1.0
89303,1602977,15,5157454,4,4,1,1,0.3333333333333333
89303,1602978,16,5157459,5,4,5,1,1.6666666666666667
89303,1602979,17,5157464,4,4,3,1,1.0
89368,1604133,1,5161406,3,4,16,1,5.333333333333333
89368,1604134,2,5161409,3,4,22,2,7.333333333333333
89368,1604134,2,5161410,4,4,1,1,0.3333333333333333
89368,1604135,3,5161413,3,4,35,2,11.666666666666666
89368,1604135,3,5161414,4,4,1,1,0.3333333333333333
89368,1604136,4,5161418,4,4,12,2,4.0
89368,1604136,4,5161419,5,4,1,1,0.3333333333333333
89368,1604137,5,5161423,4,4,7,1,2.3333333333333335
89368,1604138,6,5161425,2,4,40,2,13.333333333333334
89368,1604138,6,5161426,3,4,3,1,1.0
89368,1604139,7,5161429,3,4,24,2,8.0
89368,1604139,7,5161430,4,4,2,1,0.6666666666666666
89368,1604140,8,5161434,4,4,10,2,3.3333333333333335
89368,1604140,8,5161435,5,4,1,1,0.3333333333333333
89368,1604141,9,5161439,4,4,8,2,2.6666666666666665
89368,1604141,9,5161440,5,4,1,1,0.3333333333333333
89502,1606545,1,5169055,3,4,10,3,3.3333333333333335
89502,1606545,1,5169056,4,4,3,2,1.0
89502,1606545,1,5169057,5,4,1,1,0.3333333333333333
89502,1606546,2,5169062,5,4,20,3,6.666666666666667
89502,1606546,2,5169063,6,4,10,2,3.3333333333333335
89502,1606546,2,5169064,7,4,1,1,0.3333333333333333
89502,1606547,3,5169066,2,4,20,2,6.666666666666667
89502,1606547,3,5169067,3,4,1,1,0.3333333333333333
89502,1606548,4,5169071,4,4,4,1,1.3333333333333333
89502,1606549,5,5169076,4,4,9,3,3.0
89502,1606549,5,5169077,5,4,3,2,1.0
89502,1606549,5,5169078,6,4,1,1,0.3333333333333333
89502,1606550,6,5169081,3,4,14,2,4.666666666666667
89502,1606550,6,5169082,4,4,1,1,0.3333333333333333
89502,1606551,7,5169085,3,4,5,2,1.6666666666666667
89502,1606551,7,5169086,4,4,1,1,0.3333333333333333
89502,1606552,8,5169090,4,4,13,2,4.333333333333333
89502,1606552,8,5169091,5,4,1,1,0.3333333333333333
89502,1606553,9,5169095,3,4,10,2,3.3333333333333335
89502,1606553,9,5169096,4,4,1,1,0.3333333333333333
89502,1606554,10,5169099,3,4,30,4,10.0
89502,1606554,10,5169100,4,4,15,3,5.0
89502,1606554,10,5169101,5,4,5,2,1.6666666666666667
89502,1606554,10,5169102,6,4,1,1,0.3333333333333333
89502,1606555,11,5169106,4,4,5,2,1.6666666666666667
89502,1606555,11,5169107,5,4,1,1,0.3333333333333333
89502,1606556,12,5169112,5,4,5,1,1.6666666666666667
89502,1606557,13,5169116,4,4,15,3,5.0
89502,1606557,13,5169117,5,4,3,2,1.0
89502,1606557,13,5169118,6,4,1,1,0.3333333333333333
89502,1606558,14,5169123,4,4,2,1,0.6666666666666666
89502,1606559,15,5169125,2,4,40,3,13.333333333333334
89502,1606559,15,5169126,3,4,3,2,1.0
89502,1606559,15,5169127,4,4,1,1,0.3333333333333333
89502,1606560,16,5169132,5,4,5,1,1.6666666666666667
89502,1606561,17,5169137,4,4,3,1,1.0
90838,1630593,1,5247301,4,4,3,1,1.0
90838,1630594,2,5247306,5,4,20,2,6.666666666666667
90838,1630594,2,5247307,6,4,2,1,0.6666666666666666
90838,1630595,3,5247310,3,4,20,1,6.666666666666667
90838,1630596,4,5247312,2,4,45,2,15.0
90838,1630596,4,5247313,3,4,3,1,1.0
90838,1630597,5,5247316,3,4,4,1,1.3333333333333333
90838,1630598,6,5247320,4,4,3,1,1.0
90838,1630599,7,5247322,2,4,30,2,10.0
90838,1630599,7,5247323,3,4,3,1,1.0
90838,1630600,8,5247327,4,4,8,2,2.6666666666666665
90838,1630600,8,5247328,5,4,2,1,0.6666666666666666
90838,1630601,9,5247333,5,4,10,2,3.3333333333333335
90838,1630601,9,5247334,6,4,2,1,0.6666666666666666
90838,1630602,10,5247339,5,4,10,2,3.3333333333333335
90838,1630602,10,5247340,6,4,2,1,0.6666666666666666
90838,1630603,11,5247343,3,4,3,1,1.0
90838,1630604,12,5247347,4,4,4,2,1.3333333333333333
90838,1630604,12,5247348,5,4,2,1,0.6666666666666666
90838,1630605,13,5247352,4,4,35,2,11.666666666666666
90838,1630605,13,5247353,5,4,2,1,0.6666666666666666
90838,1630606,14,5247356,3,4,30,2,10.0
90838,1630606,14,5247357,4,4,4,1,1.3333333333333333
90838,1630607,15,5247360,3,4,35,3,11.666666666666666
90838,1630607,15,5247361,4,4,10,2,3.3333333333333335
90838,1630607,15,5247362,5,4,2,1,0.6666666666666666
90838,1630608,16,5247365,3,4,30,2,10.0
90838,1630608,16,5247366,4,4,2,1,0.6666666666666666
90838,1630610,18,5247374,4,4,30,2,10.0
90838,1630610,18,5247375,5,4,2,1,0.6666666666666666
89999,1615491,1,5199183,4,4,18,2,6.0
89999,1615491,1,5199184,5,4,1,1,0.3333333333333333
89999,1615492,2,5199187,3,4,30,2,10.0
89999,1615492,2,5199188,4,4,3,1,1.0
89999,1615493,3,5199192,4,4,10,1,3.3333333333333335
89999,1615494,4,5199195,3,4,21,2,7.0
89999,1615494,4,5199196,4,4,1,1,0.3333333333333333
89999,1615495,5,5199200,4,4,10,2,3.3333333333333335
89999,1615495,5,5199201,5,4,1,1,0.3333333333333333
89999,1615496,6,5199203,2,4,45,2,15.0
89999,1615496,6,5199204,3,4,1,1,0.3333333333333333
89999,1615497,7,5199207,3,4,20,2,6.666666666666667
89999,1615497,7,5199208,4,4,1,1,0.3333333333333333
89999,1615498,8,5199211,3,4,18,2,6.0
89999,1615498,8,5199212,4,4,1,1,0.3333333333333333
89999,1615499,9,5199215,3,4,12,1,4.0
89999,1615500,10,5199218,3,4,50,3,16.666666666666668
89999,1615500,10,5199219,4,4,6,2,2.0
89999,1615500,10,5199220,5,4,1,1,0.3333333333333333
89999,1615501,11,5199223,3,4,17,2,5.666666666666667
89999,1615501,11,5199224,4,4,1,1,0.3333333333333333
89999,1615502,12,5199227,3,4,25,2,8.333333333333334
89999,1615502,12,5199228,4,4,2,1,0.6666666666666666
89999,1615503,13,5199230,2,4,30,2,10.0
89999,1615503,13,5199231,3,4,1,1,0.3333333333333333
89999,1615504,14,5199235,4,4,24,2,8.0
89999,1615504,14,5199236,5,4,1,1,0.3333333333333333
89999,1615505,15,5199240,4,4,14,1,4.666666666666667
89999,1615506,16,5199243,3,4,20,2,6.666666666666667
89999,1615506,16,5199244,4,4,1,1,0.3333333333333333
89999,1615507,17,5199247,3,4,28,2,9.333333333333334
89999,1615507,17,5199248,4,4,2,1,0.6666666666666666
89999,1615508,18,5199252,4,4,16,2,5.333333333333333
89999,1615508,18,5199253,5,4,1,1,0.3333333333333333
90011,1615707,1,5199666,4,4,5,1,1.6666666666666667
90011,1615708,2,5199669,3,4,15,2,5.0
90011,1615708,2,5199670,4,4,1,1,0.3333333333333333
90011,1615709,3,5199673,3,4,35,2,11.666666666666666
90011,1615709,3,5199674,4,4,2,1,0.6666666666666666
90011,1615710,4,5199678,4,4,2,1,0.6666666666666666
90011,1615711,5,5199682,4,4,10,2,3.3333333333333335
90011,1615711,5,5199683,5,4,1,1,0.3333333333333333
90011,1615712,6,5199686,3,4,13,2,4.333333333333333
90011,1615712,6,5199687,4,4,1,1,0.3333333333333333
90011,1615713,7,5199690,3,4,21,2,7.0
90011,1615713,7,5199691,4,4,1,1,0.3333333333333333
90011,1615714,8,5199694,3,4,18,1,6.0
90011,1615715,9,5199698,4,4,45,2,15.0
90011,1615715,9,5199699,5,4,2,1,0.6666666666666666
90011,1615716,10,5199702,3,4,20,2,6.666666666666667
90011,1615716,10,5199703,4,4,1,1,0.3333333333333333
90011,1615717,11,5199707,4,4,8,1,2.6666666666666665
90011,1615718,12,5199710,3,4,12,2,4.0
90011,1615718,12,5199711,4,4,1,1,0.3333333333333333
90011,1615719,13,5199715,4,4,6,1,2.0
90011,1615720,14,5199718,3,4,16,2,5.333333333333333
90011,1615720,14,5199719,4,4,1,1,0.3333333333333333
90011,1615721,15,5199723,4,4,20,2,6.666666666666667
90011,1615721,15,5199724,5,4,1,1,0.3333333333333333
90011,1615722,16,5199727,3,4,20,2,6.666666666666667
90011,1615722,16,5199728,4,4,1,1,0.3333333333333333
90011,1615723,17,5199732,4,4,15,2,5.0
90011,1615723,17,5199733,5,4,1,1,0.3333333333333333
90011,1615724,18,5199736,3,4,12,2,4.0
90011,1615724,18,5199737,4,4,1,1,0.3333333333333333
90043,1616283,1,5201622,4,4,10,2,3.3333333333333335
90043,1616283,1,5201623,5,4,1,1,0.3333333333333333
90043,1616284,2,5201627,3,4,12,2,4.0
90043,1616284,2,5201628,4,4,1,1,0.3333333333333333
90043,1616285,3,5201632,4,4,8,2,2.6666666666666665
90043,1616285,3,5201633,5,4,2,1,0.6666666666666666
90043,1616286,4,5201638,5,4,10,2,3.3333333333333335
90043,1616286,4,5201639,6,4,1,1,0.3333333333333333
90043,1616287,5,5201641,2,4,13,2,4.333333333333333
90043,1616287,5,5201642,3,4,1,1,0.3333333333333333
90043,1616288,6,5201646,4,4,15,2,5.0
90043,1616288,6,5201647,5,4,2,1,0.6666666666666666
90043,1616289,7,5201651,4,4,22,2,7.333333333333333
90043,1616289,7,5201652,5,4,2,1,0.6666666666666666
90043,1616290,8,5201655,3,4,18,2,6.0
90043,1616290,8,5201656,4,4,1,1,0.3333333333333333
90043,1616291,9,5201659,3,4,16,1,5.333333333333333
90043,1616292,10,5201662,3,4,50,2,16.666666666666668
90043,1616292,10,5201663,4,4,1,1,0.3333333333333333
90043,1616293,11,5201667,4,4,25,2,8.333333333333334
90043,1616293,11,5201668,5,4,4,1,1.3333333333333333
90043,1616294,12,5201671,3,4,8,2,2.6666666666666665
90043,1616294,12,5201672,4,4,1,1,0.3333333333333333
90043,1616295,13,5201676,4,4,5,2,1.6666666666666667
90043,1616295,13,5201677,5,4,1,1,0.3333333333333333
90043,1616296,14,5201681,4,4,5,1,1.6666666666666667
90043,1616297,15,5201684,3,4,15,2,5.0
90043,1616297,15,5201685,4,4,1,1,0.3333333333333333
90043,1616298,16,5201689,4,4,25,2,8.333333333333334
90043,1616298,16,5201690,5,4,4,1,1.3333333333333333
90043,1616299,17,5201694,4,4,1,1,0.3333333333333333
90043,1616300,18,5201696,2,4,20,2,6.666666666666667
90043,1616300,18,5201697,3,4,1,1,0.3333333333333333
90567,1625715,1,5231789,3,4,18,2,6.0
90567,1625715,1,5231790,4,4,1,1,0.3333333333333333
90567,1625716,2,5231793,3,4,20,2,6.666666666666667
90567,1625716,2,5231794,4,4,1,1,0.3333333333333333
90567,1625717,3,5231798,4,4,5,1,1.6666666666666667
90567,1625718,4,5231802,4,4,4,1,1.3333333333333333
90567,1625719,5,5231806,4,4,12,2,4.0
90567,1625719,5,5231807,5,4,1,1,0.3333333333333333
90567,1625720,6,5231810,3,4,14,2,4.666666666666667
90567,1625720,6,5231811,4,4,1,1,0.3333333333333333
90567,1625721,7,5231815,4,4,16,1,5.333333333333333
90567,1625722,8,5231818,3,4,30,2,10.0
90567,1625722,8,5231819,4,4,1,1,0.3333333333333333
90567,1625723,9,5231823,4,4,4,1,1.3333333333333333
90327,1621404,10,5217515,3,4,8,3,2.6666666666666665
90327,1621404,10,5217516,4,4,4,2,1.3333333333333333
90327,1621404,10,5217517,5,4,1,1,0.3333333333333333
90327,1621405,11,5217520,3,4,13,2,4.333333333333333
90327,1621405,11,5217521,4,4,1,1,0.3333333333333333
90327,1621406,12,5217525,4,4,4,1,1.3333333333333333
90327,1621407,13,5217531,6,4,13,2,4.333333333333333
90327,1621407,13,5217532,7,4,1,1,0.3333333333333333
90327,1621408,14,5217535,3,4,18,2,6.0
90327,1621408,14,5217536,4,4,1,1,0.3333333333333333
90327,1621409,15,5217538,2,4,28,2,9.333333333333334
90327,1621409,15,5217539,3,4,2,1,0.6666666666666666
90327,1621410,16,5217543,4,4,15,1,5.0
90327,1621411,17,5217546,3,4,25,2,8.333333333333334
90327,1621411,17,5217547,4,4,1,1,0.3333333333333333
90327,1621412,18,5217550,3,4,4,2,1.3333333333333333
90327,1621412,18,5217551,4,4,1,1,0.3333333333333333
91042,1634265,1,5259478,3,4,18,2,6.0
91042,1634265,1,5259479,4,4,2,1,0.6666666666666666
91042,1634266,2,5259482,3,4,16,1,5.333333333333333
91042,1634267,3,5259485,3,4,3,1,1.0
91042,1634268,4,5259489,4,4,14,2,4.666666666666667
91042,1634268,4,5259490,5,4,1,1,0.3333333333333333
91042,1634269,5,5259493,3,4,4,1,1.3333333333333333
91042,1634270,6,5259496,3,4,24,2,8.0
91042,1634270,6,5259497,4,4,4,1,1.3333333333333333
91042,1634271,7,5259502,5,4,6,2,2.0
91042,1634271,7,5259503,6,4,1,1,0.3333333333333333
91042,1634272,8,5259506,3,4,15,2,5.0
91042,1634272,8,5259507,4,4,1,1,0.3333333333333333
91042,1634273,9,5259510,3,4,18,1,6.0
91042,1634274,10,5259514,4,4,30,2,10.0
91042,1634274,10,5259515,5,4,3,1,1.0
91042,1634275,11,5259519,4,4,12,2,4.0
91042,1634275,11,5259520,5,4,1,1,0.3333333333333333
91042,1634276,12,5259523,3,4,5,1,1.6666666666666667
91042,1634277,13,5259527,4,4,25,2,8.333333333333334
91042,1634277,13,5259528,5,4,2,1,0.6666666666666666
91042,1634278,14,5259530,2,4,12,2,4.0
91042,1634278,14,5259531,3,4,1,1,0.3333333333333333
91042,1634279,15,5259534,3,4,16,2,5.333333333333333
91042,1634279,15,5259535,4,4,2,1,0.6666666666666666
91042,1634280,16,5259538,3,4,25,1,8.333333333333334
91042,1634281,17,5259542,4,4,19,2,6.333333333333333
91042,1634281,17,5259543,5,4,1,1,0.3333333333333333
91042,1634282,18,5259546,3,4,38,2,12.666666666666666
91042,1634282,18,5259547,4,4,3,1,1.0
90841,1630656,10,5247429,3,4,7,1,2.3333333333333335
90841,1630657,11,5247433,4,4,20,2,6.666666666666667
90841,1630657,11,5247434,5,4,2,1,0.6666666666666666
90841,1630658,12,5247437,3,4,30,2,10.0
90841,1630658,12,5247438,4,4,2,1,0.6666666666666666
90841,1630659,13,5247441,3,4,5,1,1.6666666666666667
90841,1630660,14,5247444,3,4,24,2,8.0
90841,1630660,14,5247445,4,4,3,1,1.0
90841,1630661,15,5247448,3,4,5,2,1.6666666666666667
90841,1630661,15,5247449,4,4,2,1,0.6666666666666666
90841,1630662,16,5247452,3,4,12,2,4.0
90841,1630662,16,5247453,4,4,2,1,0.6666666666666666
90841,1630664,18,5247460,3,4,32,2,10.666666666666666
90841,1630664,18,5247461,4,4,2,1,0.6666666666666666
90842,1630674,10,5247464,3,4,12,2,4.0
90842,1630674,10,5247465,4,4,1,1,0.3333333333333333
90842,1630675,11,5247469,4,4,6,1,2.0
90842,1630676,12,5247472,3,4,25,2,8.333333333333334
90842,1630676,12,5247473,4,4,1,1,0.3333333333333333
90842,1630677,13,5247475,2,4,8,2,2.6666666666666665
90842,1630677,13,5247476,3,4,2,1,0.6666666666666666
90842,1630678,14,5247479,3,4,35,2,11.666666666666666
90842,1630678,14,5247480,4,4,3,1,1.0
90842,1630679,15,5247482,2,4,20,2,6.666666666666667
90842,1630679,15,5247483,3,4,2,1,0.6666666666666666
90842,1630680,16,5247487,4,4,12,1,4.0
90842,1630681,17,5247492,5,4,1,1,0.3333333333333333
90842,1630682,18,5247496,4,4,7,2,2.3333333333333335
90842,1630682,18,5247497,5,4,2,1,0.6666666666666666
91785,1647639,1,5302776,3,4,16,2,5.333333333333333
91785,1647639,1,5302777,4,4,1,1,0.3333333333333333
91785,1647640,2,5302780,3,4,15,1,5.0
91785,1647641,3,5302784,4,4,10,1,3.3333333333333335
91785,1647642,4,5302787,3,4,25,2,8.333333333333334
91785,1647642,4,5302788,4,4,1,1,0.3333333333333333
91785,1647643,5,5302793,5,4,4,1,1.3333333333333333
91785,1647644,6,5302796,3,4,10,2,3.3333333333333335
91785,1647644,6,5302797,4,4,1,1,0.3333333333333333
91785,1647645,7,5302800,3,4,25,2,8.333333333333334
91785,1647645,7,5302801,4,4,1,1,0.3333333333333333
91785,1647646,8,5302804,3,4,15,2,5.0
91785,1647646,8,5302805,4,4,1,1,0.3333333333333333
91785,1647647,9,5302809,4,4,3,1,1.0
91785,1647648,10,5302813,4,4,8,2,2.6666666666666665
91785,1647648,10,5302814,5,4,1,1,0.3333333333333333
91785,1647649,11,5302818,4,4,20,2,6.666666666666667
91785,1647649,11,5302819,5,4,1,1,0.3333333333333333
91082,1634994,10,5261808,4,4,4,1,1.3333333333333333
91082,1634995,11,5261812,4,4,1,1,0.3333333333333333
91082,1634996,12,5261816,4,4,40,2,13.333333333333334
91082,1634996,12,5261817,5,4,2,1,0.6666666666666666
91082,1634997,13,5261821,4,4,30,2,10.0
